min;id;players;totalRemainingTokens;totalUsedTokens;totalIdeas;totalItems;totalComments;totalIdeasWithBets;playerId;playerRemainingTokens;playerUsedTokens;playerIdeas;playerItems;playerComments;playerVotes;playerTimeSinceAction;playerBestIdeaScore;playerItemUsage;playerIdeaUsage;playerCommentUsage;playercréativité;playerpertinence;playerpersuasion;playeradaptation;rankcréativité;rankpertinence;rankpersuasion;rankadaptation;itemCreationTime;ideaId;ideaOwnerId;ideaCreationTime;ideaDepthMin;ideaDepthMax;ideaItems;ideaComments;PositiveComments;NegativeComments;PositiveProportion;NegativeProportion;NulProportion;ideaVotes;ideaTokens;ideaTokensMax;ideaShortLength;ideaLongLength;ideaParents;ideaParentItems;ideaParentItemsMin;ideaParentItemsMax;ideaParentComments;ideaParentCommentsMin;ideaParentCommentsMax;ideaParentVotes;ideaParentVotesMin;ideaParentVotesMax;ideaParentCreationTimeMin;ideaParentCreationTimeMax;ideaParentItemMean;ideaParentCommentsMean;ideaParentVotesMean;ideaParentCreationTimeMean;ideaHasSameOwnerParent;ideaSameOwnerParents;childrens;commentCreationTime;commentSize;commentRank;voteTokens;voteValence;voteInceptions;voteOutceptions;abstract;persuasionGraph;tokenGraph
26;10;41;154;256;57;0;357;0;10;0;10;0;0;21;19;4;0;0;0;0;0.0;210.0;0.0;13.322973730962048;41.0;15.0;37.0;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;on Velibe (by 401Dabo) (id=456): "" +-2 by 401Dabo (id=26) scores{ créativité 0.0 pertinence 237.0 persuasion 0.0 adaptation -0.6811478983134562 };[];[]
26;11;41;154;256;57;0;357;0;11;0;10;3;0;15;14;19;2;0;0;0;4.0;202.0;0.0;-1.1473160983329262;10.0;14.0;38.0;37.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;on Velibe (by 401Dabo) (id=456): "" +-2 by 401Dabo (id=26) scores{ créativité 0.0 pertinence 237.0 persuasion 0.0 adaptation -0.6811478983134562 };[];[]
26;12;41;154;256;57;0;357;0;12;10;0;0;0;0;0;1539;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;on Velibe (by 401Dabo) (id=456): "" +-2 by 401Dabo (id=26) scores{ créativité 0.0 pertinence 237.0 persuasion 0.0 adaptation -0.6811478983134562 };[];[]
26;13;41;154;256;57;0;357;0;13;10;0;0;0;0;0;1535;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;on Velibe (by 401Dabo) (id=456): "" +-2 by 401Dabo (id=26) scores{ créativité 0.0 pertinence 237.0 persuasion 0.0 adaptation -0.6811478983134562 };[];[]
26;14;41;154;256;57;0;357;0;14;8;2;2;0;7;6;16;0;0;3;0;4.0;20.0;11.795302119347323;1.1764245543207026;10.0;25.0;2.0;17.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;on Velibe (by 401Dabo) (id=456): "" +-2 by 401Dabo (id=26) scores{ créativité 0.0 pertinence 237.0 persuasion 0.0 adaptation -0.6811478983134562 };[];[]
26;15;41;154;256;57;0;357;0;15;0;10;2;0;4;4;443;0;0;1;0;20.0;70.0;0.0;0.0;4.0;20.0;37.0;34.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;on Velibe (by 401Dabo) (id=456): "" +-2 by 401Dabo (id=26) scores{ créativité 0.0 pertinence 237.0 persuasion 0.0 adaptation -0.6811478983134562 };[];[]
26;16;41;154;256;57;0;357;0;16;0;10;0;0;6;6;216;0;0;0;0;0.0;172.0;0.0;1.7816350316350316;40.0;20.0;35.0;12.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;on Velibe (by 401Dabo) (id=456): "" +-2 by 401Dabo (id=26) scores{ créativité 0.0 pertinence 237.0 persuasion 0.0 adaptation -0.6811478983134562 };[];[]
26;17;41;154;256;57;0;357;0;17;6;4;0;0;12;12;58;0;0;0;0;0.0;176.0;0.0;0.49212500949343063;41.0;16.0;38.0;18.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;on Velibe (by 401Dabo) (id=456): "" +-2 by 401Dabo (id=26) scores{ créativité 0.0 pertinence 237.0 persuasion 0.0 adaptation -0.6811478983134562 };[];[]
26;18;41;154;256;57;0;357;0;18;10;0;0;0;0;0;1441;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;on Velibe (by 401Dabo) (id=456): "" +-2 by 401Dabo (id=26) scores{ créativité 0.0 pertinence 237.0 persuasion 0.0 adaptation -0.6811478983134562 };[];[]
26;19;41;154;256;57;0;357;0;19;0;10;4;0;6;2;41;0;0;2;0;15.0;54.0;-0.1479187049620483;0.48214285714285715;7.0;22.0;38.0;19.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;on Velibe (by 401Dabo) (id=456): "" +-2 by 401Dabo (id=26) scores{ créativité 0.0 pertinence 237.0 persuasion 0.0 adaptation -0.6811478983134562 };[];[]
26;20;41;154;256;57;0;357;0;20;0;10;2;0;20;10;140;0;0;1;0;0.0;171.0;-0.4227791188645291;7.2702658108405505;41.0;17.0;38.0;2.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;on Velibe (by 401Dabo) (id=456): "" +-2 by 401Dabo (id=26) scores{ créativité 0.0 pertinence 237.0 persuasion 0.0 adaptation -0.6811478983134562 };[];[]
26;21;41;154;256;57;0;357;0;21;0;10;5;0;17;13;130;78;0;6;0;199.0;273.0;7.067280087344333;2.6626868056005355;1.0;13.0;4.0;11.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;on Velibe (by 401Dabo) (id=456): "" +-2 by 401Dabo (id=26) scores{ créativité 0.0 pertinence 237.0 persuasion 0.0 adaptation -0.6811478983134562 };[];[]
26;22;41;154;256;57;0;357;0;22;10;0;0;0;0;0;1389;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;on Velibe (by 401Dabo) (id=456): "" +-2 by 401Dabo (id=26) scores{ créativité 0.0 pertinence 237.0 persuasion 0.0 adaptation -0.6811478983134562 };[];[]
26;23;41;154;256;57;0;357;0;23;0;10;5;0;21;17;0;0;0;1;0;3.0;720.0;3.3463711725659273;4.2988700427219655;13.0;2.0;8.0;6.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;on Velibe (by 401Dabo) (id=456): "" +-2 by 401Dabo (id=26) scores{ créativité 0.0 pertinence 237.0 persuasion 0.0 adaptation -0.6811478983134562 };[];[]
26;24;41;154;256;57;0;357;0;24;1;9;3;0;14;14;174;0;0;1;0;3.0;0.0;3.711375691113237;2.6602698823301374;13.0;40.0;5.0;8.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;on Velibe (by 401Dabo) (id=456): "" +-2 by 401Dabo (id=26) scores{ créativité 0.0 pertinence 237.0 persuasion 0.0 adaptation -0.6811478983134562 };[];[]
26;25;41;154;256;57;0;357;0;25;2;8;2;0;13;12;86;13;0;4;0;15.0;34.0;0.0;5.439580356320632;6.0;26.0;38.0;4.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;on Velibe (by 401Dabo) (id=456): "" +-2 by 401Dabo (id=26) scores{ créativité 0.0 pertinence 237.0 persuasion 0.0 adaptation -0.6811478983134562 };[];[]
26;26;41;154;256;57;0;357;0;26;2;8;1;0;23;21;68;2;0;0;0;0.0;237.0;0.0;-0.6811478983134562;41.0;12.0;37.0;37.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;on Velibe (by 401Dabo) (id=456): "" +-2 by 401Dabo (id=26) scores{ créativité 0.0 pertinence 237.0 persuasion 0.0 adaptation -0.6811478983134562 };[];[]
26;27;41;154;256;57;0;357;0;27;10;0;0;0;0;0;1383;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;on Velibe (by 401Dabo) (id=456): "" +-2 by 401Dabo (id=26) scores{ créativité 0.0 pertinence 237.0 persuasion 0.0 adaptation -0.6811478983134562 };[];[]
26;28;41;154;256;57;0;357;0;28;0;10;3;0;12;7;4;14;0;0;0;21.0;600.0;-4.816666666666666;-7.243795024678563;5.0;3.0;39.0;41.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;on Velibe (by 401Dabo) (id=456): "" +-2 by 401Dabo (id=26) scores{ créativité 0.0 pertinence 237.0 persuasion 0.0 adaptation -0.6811478983134562 };[];[]
26;29;41;154;256;57;0;357;0;29;-14;24;1;0;12;12;170;0;0;0;0;0.0;377.0;0.0;2.355754582534769;41.0;7.0;36.0;10.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;on Velibe (by 401Dabo) (id=456): "" +-2 by 401Dabo (id=26) scores{ créativité 0.0 pertinence 237.0 persuasion 0.0 adaptation -0.6811478983134562 };[];[]
26;30;41;154;256;57;0;357;0;30;0;10;1;0;11;11;77;0;0;0;0;0.0;84.0;0.0;2.0196988285208493;41.0;20.0;38.0;14.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;on Velibe (by 401Dabo) (id=456): "" +-2 by 401Dabo (id=26) scores{ créativité 0.0 pertinence 237.0 persuasion 0.0 adaptation -0.6811478983134562 };[];[]
26;31;41;154;256;57;0;357;0;31;0;10;0;0;10;9;164;0;0;0;0;0.0;0.0;0.0;3.523567037086105;41.0;41.0;36.0;9.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;on Velibe (by 401Dabo) (id=456): "" +-2 by 401Dabo (id=26) scores{ créativité 0.0 pertinence 237.0 persuasion 0.0 adaptation -0.6811478983134562 };[];[]
26;32;41;154;256;57;0;357;0;32;10;0;0;0;0;0;1374;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;on Velibe (by 401Dabo) (id=456): "" +-2 by 401Dabo (id=26) scores{ créativité 0.0 pertinence 237.0 persuasion 0.0 adaptation -0.6811478983134562 };[];[]
26;35;41;154;256;57;0;357;0;35;0;10;5;0;13;12;36;0;0;0;0;2.0;324.0;-0.9166666666666665;4.01195521680139;14.0;9.0;39.0;7.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;on Velibe (by 401Dabo) (id=456): "" +-2 by 401Dabo (id=26) scores{ créativité 0.0 pertinence 237.0 persuasion 0.0 adaptation -0.6811478983134562 };[];[]
26;37;41;154;256;57;0;357;0;37;0;10;2;0;11;9;176;5;0;0;0;5.0;147.0;0.0;-0.33333333333333337;8.0;16.0;35.0;31.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;on Velibe (by 401Dabo) (id=456): "" +-2 by 401Dabo (id=26) scores{ créativité 0.0 pertinence 237.0 persuasion 0.0 adaptation -0.6811478983134562 };[];[]
26;39;41;154;256;57;0;357;0;39;2;8;0;0;26;23;124;0;0;0;0;0.0;175.0;9.2316305848605;4.275079146128739;41.0;17.0;3.0;7.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;on Velibe (by 401Dabo) (id=456): "" +-2 by 401Dabo (id=26) scores{ créativité 0.0 pertinence 237.0 persuasion 0.0 adaptation -0.6811478983134562 };[];[]
26;40;41;154;256;57;0;357;0;40;0;10;0;0;23;20;42;0;0;0;0;0.0;595.0;0.5738095238095241;4.437056935481225;41.0;4.0;10.0;3.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;on Velibe (by 401Dabo) (id=456): "" +-2 by 401Dabo (id=26) scores{ créativité 0.0 pertinence 237.0 persuasion 0.0 adaptation -0.6811478983134562 };[];[]
26;42;41;154;256;57;0;357;0;42;7;3;3;0;10;8;55;0;0;0;0;3.0;45.0;0.8377170749004541;2.148958338913297;13.0;22.0;9.0;12.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;on Velibe (by 401Dabo) (id=456): "" +-2 by 401Dabo (id=26) scores{ créativité 0.0 pertinence 237.0 persuasion 0.0 adaptation -0.6811478983134562 };[];[]
26;44;41;154;256;57;0;357;0;44;10;0;0;0;0;0;1216;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;on Velibe (by 401Dabo) (id=456): "" +-2 by 401Dabo (id=26) scores{ créativité 0.0 pertinence 237.0 persuasion 0.0 adaptation -0.6811478983134562 };[];[]
26;45;41;154;256;57;0;357;0;45;0;10;1;0;5;5;372;0;0;3;0;0.0;152.0;0.0;1.8833333333333333;40.0;14.0;38.0;11.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;on Velibe (by 401Dabo) (id=456): "" +-2 by 401Dabo (id=26) scores{ créativité 0.0 pertinence 237.0 persuasion 0.0 adaptation -0.6811478983134562 };[];[]
26;115;41;154;256;57;0;357;0;115;10;0;0;0;0;0;1032;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;on Velibe (by 401Dabo) (id=456): "" +-2 by 401Dabo (id=26) scores{ créativité 0.0 pertinence 237.0 persuasion 0.0 adaptation -0.6811478983134562 };[];[]
26;194;41;154;256;57;0;357;0;194;10;0;0;0;0;0;683;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;on Velibe (by 401Dabo) (id=456): "" +-2 by 401Dabo (id=26) scores{ créativité 0.0 pertinence 237.0 persuasion 0.0 adaptation -0.6811478983134562 };[];[]
26;399;41;154;256;57;0;357;0;399;10;0;0;0;0;0;174;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;on Velibe (by 401Dabo) (id=456): "" +-2 by 401Dabo (id=26) scores{ créativité 0.0 pertinence 237.0 persuasion 0.0 adaptation -0.6811478983134562 };[];[]
27;2;41;147;263;57;0;381;0;2;10;0;4;0;0;0;1365;0;0;12;0;0.0;0.0;0.0;0.0;33.0;33.0;33.0;33.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;on idea 49 (by jerome 401) (id=480): "et offrir une voiture" +0 by jerome 401 (id=20) scores{ créativité 0.0 pertinence 171.0 persuasion -0.4227791188645291 adaptation 7.2702658108405505 };[];[]
27;3;41;147;263;57;0;381;0;3;0;10;0;0;7;7;70;0;0;0;0;0.0;0.0;4.427756025652291;0.47514981699046954;41.0;41.0;7.0;20.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;on idea 49 (by jerome 401) (id=480): "et offrir une voiture" +0 by jerome 401 (id=20) scores{ créativité 0.0 pertinence 171.0 persuasion -0.4227791188645291 adaptation 7.2702658108405505 };[];[]
27;4;41;147;263;57;0;381;0;4;10;0;0;0;0;0;1630;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;on idea 49 (by jerome 401) (id=480): "et offrir une voiture" +0 by jerome 401 (id=20) scores{ créativité 0.0 pertinence 171.0 persuasion -0.4227791188645291 adaptation 7.2702658108405505 };[];[]
27;5;41;147;263;57;0;381;0;5;10;0;0;0;0;0;1625;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;on idea 49 (by jerome 401) (id=480): "et offrir une voiture" +0 by jerome 401 (id=20) scores{ créativité 0.0 pertinence 171.0 persuasion -0.4227791188645291 adaptation 7.2702658108405505 };[];[]
27;6;41;147;263;57;0;381;0;6;10;0;0;0;0;0;1622;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;on idea 49 (by jerome 401) (id=480): "et offrir une voiture" +0 by jerome 401 (id=20) scores{ créativité 0.0 pertinence 171.0 persuasion -0.4227791188645291 adaptation 7.2702658108405505 };[];[]
27;7;41;147;263;57;0;381;0;7;0;10;7;0;22;16;43;42;0;0;0;44.0;90.0;-8.58156386299358;4.521165770263172;3.0;20.0;40.0;4.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;on idea 49 (by jerome 401) (id=480): "et offrir une voiture" +0 by jerome 401 (id=20) scores{ créativité 0.0 pertinence 171.0 persuasion -0.4227791188645291 adaptation 7.2702658108405505 };[];[]
27;8;41;147;263;57;0;381;0;8;0;10;1;0;14;13;0;90;0;1;0;83.0;258.0;0.0;-3.2597245503903745;2.0;12.0;36.0;39.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;on idea 49 (by jerome 401) (id=480): "et offrir une voiture" +0 by jerome 401 (id=20) scores{ créativité 0.0 pertinence 171.0 persuasion -0.4227791188645291 adaptation 7.2702658108405505 };[];[]
27;9;41;147;263;57;0;381;0;9;0;10;0;0;9;7;40;0;0;0;0;0.0;85.0;-0.04829352507151018;-2.201028365416659;41.0;20.0;36.0;39.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;on idea 49 (by jerome 401) (id=480): "et offrir une voiture" +0 by jerome 401 (id=20) scores{ créativité 0.0 pertinence 171.0 persuasion -0.4227791188645291 adaptation 7.2702658108405505 };[];[]
27;10;41;147;263;57;0;381;0;10;0;10;0;0;21;19;67;0;0;0;0;0.0;210.0;0.0;13.322973730962048;41.0;15.0;37.0;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;on idea 49 (by jerome 401) (id=480): "et offrir une voiture" +0 by jerome 401 (id=20) scores{ créativité 0.0 pertinence 171.0 persuasion -0.4227791188645291 adaptation 7.2702658108405505 };[];[]
27;11;41;147;263;57;0;381;0;11;0;10;3;0;15;14;82;2;0;0;0;4.0;202.0;0.0;-1.1473160983329262;10.0;14.0;38.0;37.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;on idea 49 (by jerome 401) (id=480): "et offrir une voiture" +0 by jerome 401 (id=20) scores{ créativité 0.0 pertinence 171.0 persuasion -0.4227791188645291 adaptation 7.2702658108405505 };[];[]
27;12;41;147;263;57;0;381;0;12;10;0;0;0;0;0;1602;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;on idea 49 (by jerome 401) (id=480): "et offrir une voiture" +0 by jerome 401 (id=20) scores{ créativité 0.0 pertinence 171.0 persuasion -0.4227791188645291 adaptation 7.2702658108405505 };[];[]
27;13;41;147;263;57;0;381;0;13;10;0;0;0;0;0;1598;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;on idea 49 (by jerome 401) (id=480): "et offrir une voiture" +0 by jerome 401 (id=20) scores{ créativité 0.0 pertinence 171.0 persuasion -0.4227791188645291 adaptation 7.2702658108405505 };[];[]
27;14;41;147;263;57;0;381;0;14;8;2;2;0;7;6;79;0;0;3;0;4.0;20.0;11.795302119347323;1.1764245543207026;10.0;25.0;2.0;17.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;on idea 49 (by jerome 401) (id=480): "et offrir une voiture" +0 by jerome 401 (id=20) scores{ créativité 0.0 pertinence 171.0 persuasion -0.4227791188645291 adaptation 7.2702658108405505 };[];[]
27;15;41;147;263;57;0;381;0;15;0;10;2;0;4;4;506;0;0;1;0;20.0;70.0;0.0;0.0;4.0;20.0;37.0;34.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;on idea 49 (by jerome 401) (id=480): "et offrir une voiture" +0 by jerome 401 (id=20) scores{ créativité 0.0 pertinence 171.0 persuasion -0.4227791188645291 adaptation 7.2702658108405505 };[];[]
27;16;41;147;263;57;0;381;0;16;0;10;0;0;6;6;279;0;0;0;0;0.0;172.0;0.0;1.7816350316350316;40.0;20.0;35.0;12.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;on idea 49 (by jerome 401) (id=480): "et offrir une voiture" +0 by jerome 401 (id=20) scores{ créativité 0.0 pertinence 171.0 persuasion -0.4227791188645291 adaptation 7.2702658108405505 };[];[]
27;17;41;147;263;57;0;381;0;17;6;4;0;0;12;12;121;0;0;0;0;0.0;176.0;0.0;0.49212500949343063;41.0;16.0;38.0;18.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;on idea 49 (by jerome 401) (id=480): "et offrir une voiture" +0 by jerome 401 (id=20) scores{ créativité 0.0 pertinence 171.0 persuasion -0.4227791188645291 adaptation 7.2702658108405505 };[];[]
27;18;41;147;263;57;0;381;0;18;10;0;0;0;0;0;1504;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;on idea 49 (by jerome 401) (id=480): "et offrir une voiture" +0 by jerome 401 (id=20) scores{ créativité 0.0 pertinence 171.0 persuasion -0.4227791188645291 adaptation 7.2702658108405505 };[];[]
